"","ID","X","region","species.x","Vcmax.x","Jmax.x","Rd.x","Vcmax_SE","Jmax_SE","Rd_SE","ID.1","sppcode.x","Date","invader","homeaway","woody","grass","family","nativerange","filename","date","site","species.y","sppcode.y","Vcmax.y","Jmax.y","Rd.y","Vcmax.se","Jmax.se","Rd.se"
"142","daglo-E15-1",34,"E","Dactylis glomerata",82.7580093819678,155.800904517252,-0.0856788802623306,4.2772266800942,NA,0.666198575556948,"daglo-E15-1","daglo","2020-06-19","native","away",0,1,"Poaceae","F","200619_daglo_.xlsx","6/19/20","E15","Dactylis glomerata","daglo",76.136934358903,144.30809656746,0.619970442606598,4.82675823005816,22.3915413149722,0.509370503308409
"143","daglo-F13-1",184,"F","Dactylis glomerata",73.0756509296244,124.445100114064,0.495939540165414,2.50972974440596,NA,0.39354218866128,"daglo-F13-1","daglo","2021-06-04","native","home",0,1,"Poaceae","F","20210604_dagl_corb_.xlsx","6/4/21","F13","Dactylis glomerata","daglo",55.3744346742555,117.538667213668,0.782962071016952,3.99090539582672,12.6020160705588,0.582472537498183
"144","daglo-F44-1",185,"F","Dactylis glomerata",52.0064412724544,96.041725135336,1.03567685420863,2.2178204838427,NA,0.412309514886466,"daglo-F44-1","daglo","2021-06-10","native","home",0,1,"Poaceae","F","20210610_dagl_bana_.xlsx","6/10/21","F44","Dactylis glomerata","daglo",42.3028626839176,117.759993118132,0.749374778406351,3.64376582165914,32.4052634849726,0.55690584090323
"145","daglo-F53-1",186,"F","Dactylis glomerata",47.7389757857998,94.6558547014141,0.426173987802918,2.7477314025935,NA,0.525389749448422,"daglo-F53-1","daglo","2021-06-23","native","home",0,1,"Poaceae","F","20210623_dagl_frem_.xlsx","6/23/21","F53","Dactylis glomerata","daglo",52.2187713140727,91.8763794471018,0.639976828357196,5.03360074253063,11.8807062162753,0.531827123641085
"146","daglo-F54-1",187,"F","Dactylis glomerata",65.0420965597875,61.9722040187339,2.23142015874519,33.6080184329363,NA,3.02895831973139,"daglo-F54-1","daglo","2021-06-01","native","home",0,1,"Poaceae","F","20210601_dagl_grat_.xlsx","6/1/21","F54","Dactylis glomerata","daglo",56.0513840639645,79.3514728103962,1.00549978171198,24.1517966125372,46.5846757545477,0.699817824771739
"147","daglo-F9-1",188,"F","Dactylis glomerata",102.867302504825,171.169549188588,0.243158595532069,1.685046342596,NA,0.242752993514128,"daglo-F9-1","daglo","2021-05-31","native","home",0,1,"Poaceae","F","20210531_dagl_bove_.xlsx","5/31/21","F9","Dactylis glomerata","daglo",67.388565626171,152.475846457966,0.827113620540829,3.56507034309069,7.37154439528726,0.587379560085274
"148","erann-E10-1",35,"E","Erigeron annuus",65.6324055636904,96.1778548356896,2.17644328461545,8.08857477618792,NA,1.05748275473542,"erann-E10-1","erann","2021-06-27","invader","home",0,0,"Asteraceae","E","210627-eran-bville_.xlsx","6/27/21","E10","Erigeron annuus","erann",36.3327006393804,106.024919156302,1.25366741066441,3.45153388183452,27.8498638492075,0.679242490293991
"149","erann-E19-1",36,"E","Erigeron annuus",46.8496959378426,63.2105575448267,0.456139946859943,1.00900276426377,NA,0.14815996452156,"erann-E19-1","erann","2021-06-27","invader","home",0,0,"Asteraceae","E","210627-eran-s20-vb_.xlsx","6/27/21","E19","Erigeron annuus","erann",57.5509347013076,60.1429424731857,0.975388853730757,26.0567492025964,6.20837026171024,0.654046571600183
"150","erann-E4-1",37,"E","Erigeron annuus",78.2099718787517,108.788791924945,1.12486146355562,3.03827975970114,NA,0.333112748194173,"erann-E4-1","erann","2020-06-23","invader","home",0,0,"Asteraceae","E","200623_s4_eranu","6/23/20","E4","Erigeron annuus","erann",48.3827147803712,110.28121206838,0.894338904424856,4.20394947765231,22.7414309199824,0.612152464153598
"151","erann-E5-1",38,"E","Erigeron annuus",68.6267617524554,85.5337904975158,0.972402915233241,2.1024818616877,NA,0.220246245065664,"erann-E5-1","erann","2020-07-02","invader","home",0,0,"Asteraceae","E","200702_eranu_.xlsx","7/2/20","E5","Erigeron annuus","erann",47.665953377879,79.9638188778057,0.955341913900757,17.2021268152851,13.3635901248021,0.669543822331057
"152","erann-F1-1",194,"F","Erigeron annuus",67.1540797810143,111.944692394017,0.814311217860005,1.21008752244685,NA,0.170596731001452,"erann-F1-1","erann","2020-07-09","invader","away",0,0,"Asteraceae","E","20200709_eran_aill_.xlsx","7/9/20","F1","Erigeron annuus","erann",63.7039331291134,103.517535528277,1.36629343894203,2.37121711617529,3.13925124651619,0.47419785600409
"153","erann-F22-1",195,"F","Erigeron annuus",28.6810777895334,45.3779287007534,0.454147048194081,0.685272690773379,NA,0.12286770057864,"erann-F22-1","erann","2020-06-17","invader","away",0,0,"Asteraceae","E","20200617_eran_mttr_.xlsx","6/17/20","F22","Erigeron annuus","erann",40.3425332600904,44.8347760563057,0.787556058458978,15.7105007421961,3.1468466886864,0.503419721101454
"154","erann-F25-1",196,"F","Erigeron annuus",133.828669878087,181.502961205685,0.441135873809197,1.720343436625,NA,0.181034920379017,"erann-F25-1","erann","2020-07-16","invader","away",0,0,"Asteraceae","E","20200716_eran_oriv_.xlsx","7/16/20","F25","Erigeron annuus","erann",83.8612084597937,156.933911823079,1.46392027380769,2.83740423623947,4.08391475199471,0.513800091101562
"155","erann-F29-1",197,"F","Erigeron annuus",50.9314510419941,88.31529960864,0.82510486089325,0.422185785834781,NA,0.0860025094746971,"erann-F29-1","erann","2020-07-07","invader","away",0,0,"Asteraceae","E","20200707_eran_pier_.xlsx","7/7/20","F29","Erigeron annuus","erann",72.1197601566102,86.2480627549212,2.16324422613121,10.8539235851579,3.26892939720903,0.615900033166443
"156","erann-F4-1",198,"F","Erigeron annuus",35.918953061738,56.1169946224019,0.536520437647269,0.638241017847858,NA,0.103839603773785,"erann-F4-1","erann","2020-07-02","invader","away",0,0,"Asteraceae","E","20200707_eran_avel_.xlsx","7/2/20","F4","Erigeron annuus","erann",60.2883150278412,55.0402559270431,0.97816557599509,26.5060627019477,5.69967746126866,0.655581455873415
"157","erann-J12-1",334,"J","Erigeron annuus",64.4464889706799,87.7391894794405,0.737193892347772,1.67079121611126,NA,0.226774740497382,"erann-J12-1","erann","2019-08-21","invader","away",0,0,"Asteraceae","E","rgn-eran-road2-1 (RCMP).csv","8/21/19","J12","Erigeron annuus","erann",59.5977363578272,80.1068780813188,0.843506649396759,10.2580141169112,7.90241002572888,0.61225893164191
"158","erann-J13-1",335,"J","Erigeron annuus",73.560371563666,99.3015831743605,-0.189966189376479,2.06917820803243,NA,0.267582062778539,"erann-J13-1","erann","2019-08-21","invader","away",0,0,"Asteraceae","E","rgn-eran-road3-1 (RCMP).csv","8/21/19","J13","Erigeron annuus","erann",73.7687388005499,93.227670442754,0.691848920298022,12.5140700441105,5.28291088654486,0.540505534359241
"159","erann-J17-1",336,"J","Erigeron annuus",72.895322183486,121.624938405359,-1.58264235728405,2.03762101899991,NA,0.309450556009576,"erann-J17-1","erann","2019-07-30","invader","away",0,0,"Asteraceae","E","rgn-eran-ski1-1.csv","7/30/19","J17","Erigeron annuus","erann",78.2604803912754,116.593035054573,0.384726236819986,5.54210371472135,5.33189188734972,0.397149252201786
"160","erann-J4-1",337,"J","Erigeron annuus",86.290144723755,163.174870168347,-0.499038732444951,3.27573119595092,NA,0.563936928883664,"erann-J4-1","erann","2019-07-08","invader","away",0,0,"Asteraceae","E","rgn-eran-tohoku-1.1 rcmp.csv","7/8/19","J4","Erigeron annuus","erann",100.807476050897,142.71321991131,0.452373904546832,5.16354701350644,4.97580706876094,0.444950729168814
"161","erann-J6-1",338,"J","Erigeron annuus",68.0053918010089,89.6622747727571,0.903723365076843,3.50958782183983,NA,0.479499444638155,"erann-J6-1","erann","2019-07-17","invader","away",0,0,"Asteraceae","E","rgn-eran-hirose1-1.1 (RCMP).csv","7/17/19","J6","Erigeron annuus","erann",59.8144533981827,80.7967692768197,0.851467042341446,8.75852545415383,5.21017309109079,0.609339161646517
"162","euala-E1-1",39,"E","Euonymus alatus",33.2262569779888,55.6932339862872,1.09196206211845,2.11029386307033,NA,0.254434148530661,"euala-E1-1","euala","2019-07-23","invader","away",1,0,"Celastraceae","J","190723_c1_euala_.xlsx","7/23/19","E1","Euonymus alatus","euala",37.2706102609595,66.4719272384625,0.72389484384753,24.60137428833,38.8011085706798,0.628806497650621
"163","euala-E2-1",40,"E","Euonymus alatus",37.6130674112582,52.6724078575833,0.438253383087744,1.05723243504426,NA,0.138092589226047,"euala-E2-1","euala","2019-07-24","invader","away",1,0,"Celastraceae","J","190724_c2_euala_.xlsx","7/24/19","E2","Euonymus alatus","euala",42.763978975172,68.0458174922144,0.699801604645244,23.4431651150149,33.8839596906118,0.623041696929502
"164","euala-E3-1",41,"E","Euonymus alatus",56.0507448059071,89.6573334785661,0.577984431742901,1.52737441946754,NA,0.19200127796695,"euala-E3-1","euala","2019-07-25","invader","away",1,0,"Celastraceae","J","190725_c3_euala_.xlsx","7/25/19","E3","Euonymus alatus","euala",50.566254060067,76.6135103493164,0.665975992731239,21.0656072915156,30.1868770236925,0.598772360014514
"165","euala-E8-1",42,"E","Euonymus alatus",60.2640871736229,86.1609938847296,-0.160124931552305,4.71958065086741,NA,0.569658411628448,"euala-E8-1","euala","2019-07-30","invader","away",1,0,"Celastraceae","J","190730_s8_euala_.xlsx","7/30/19","E8","Euonymus alatus","euala",56.8685606667789,85.8424827153923,0.643560989828275,18.6467299375256,28.782845890949,0.570977328422632
"166","euala-J16-1",339,"J","Euonymus alatus",39.2847761311137,69.2461513968444,0.30313625226234,0.471928826054027,NA,0.078669378589144,"euala-J16-1","euala","2020-08-25","invader","home",1,0,"Celastraceae","J","20200825_TQ.xlsx","8/25/20","J16","Euonymus alatus","euala",35.5770521367546,69.6341425869721,0.667364572314271,3.2860046441072,11.9239309676695,0.497482842424586
"167","euala-J19-1",340,"J","Euonymus alatus",56.3399243470753,91.2125615044208,0.411063120269373,0.612420731655416,NA,0.0924032037571763,"euala-J19-1","euala","2020-09-04","invader","home",1,0,"Celastraceae","J","20200904_TR.xlsx","9/4/20","J19","Euonymus alatus","euala",52.472668198682,85.2340319573797,0.651084880954881,3.67404399288056,4.34979275302602,0.482217904227678
"168","euala-J2-1",341,"J","Euonymus alatus",35.4920632378872,55.6673964063688,-0.016325859726805,0.318926741597817,NA,0.0530886000946701,"euala-J2-1","euala","2020-08-11","invader","home",1,0,"Celastraceae","J","20200811_TO.xlsx","8/11/20","J2","Euonymus alatus","euala",34.2709714255363,55.488896379346,0.564436000379986,5.01908323369897,4.66719079846416,0.460807746211551
"169","euala-J22-1",342,"J","Euonymus alatus",55.5824581597505,84.7793735418474,1.0782304772391,1.23463259854373,NA,0.180079712502336,"euala-J22-1","euala","2020-08-06","invader","home",1,0,"Celastraceae","J","20200806_TM.xlsx","8/6/20","J22","Euonymus alatus","euala",34.6171385953804,80.0247563838808,1.04732510620048,2.71891433803429,7.66032289380174,0.592563527015233
"170","euala-J3-1",343,"J","Euonymus alatus",38.2739605916805,66.9844304805956,0.136896079006869,0.628209019341479,NA,0.109431389721475,"euala-J3-1","euala","2020-09-07","invader","home",1,0,"Celastraceae","J","20200907_TS.xlsx","9/7/20","J3","Euonymus alatus","euala",34.5925528140873,67.1676902699311,0.628750222179496,3.02487235898168,9.1304151544685,0.472842858644982
"171","eucan-F2-1",199,"F","Eupatorium cannabinum",121.993408920786,153.184872058671,0.389396541713302,1.79478159705687,NA,0.177836639919181,"eucan-F2-1","eucan","2020-07-09","native","home",0,0,"Asteraceae","F","20200709_euca_alle_.xlsx","7/9/20","F2","Eupatorium cannabinum","eucan",109.275370590384,133.426409857852,0.871545284672967,4.45650772117425,3.25031675815367,0.463990068951215
"172","eucan-F28-1",200,"F","Eupatorium cannabinum",87.536773310668,161.805609361264,0.497522068979457,0.469196532747495,NA,0.0843298052289267,"eucan-F28-1","eucan","2020-07-09","native","home",0,0,"Asteraceae","F","20200709_euca_picq_.xlsx","7/9/20","F28","Eupatorium cannabinum","eucan",107.816305442991,144.108075955139,0.610007073223223,3.28471257631469,2.7969494517098,0.430782767584151
"173","eucan-F29-1",201,"F","Eupatorium cannabinum",52.5872293411484,88.5754814704499,0.502463529087714,0.421728050889769,NA,0.0665963278175698,"eucan-F29-1","eucan","2020-07-06","native","home",0,0,"Asteraceae","F","20200706_euca_pier_.xlsx","7/6/20","F29","Eupatorium cannabinum","eucan",65.0726717339061,83.6427355215779,0.615059786299079,3.64169672073123,2.68511262177361,0.408684680052499
"174","eucan-F33-1",202,"F","Eupatorium cannabinum",80.8959607545855,132.582601118674,-0.0941656134399012,1.05553520930662,NA,0.16472947861442,"eucan-F33-1","eucan","2020-07-15","native","home",0,0,"Asteraceae","F","20200715_euca_sedr_.xlsx","7/15/20","F33","Eupatorium cannabinum","eucan",72.3060482834052,123.283335254687,0.562382846652819,2.6627814477737,2.76081953592713,0.40584802198196
"175","eucan-F42-1",203,"F","Eupatorium cannabinum",47.0264318935558,92.8371158244676,0.386666517107723,0.460854428808302,NA,0.0935241921913607,"eucan-F42-1","eucan","2020-07-07","native","home",0,0,"Asteraceae","F","20200707_euca_vimo_.xlsx","7/7/20","F42","Eupatorium cannabinum","eucan",65.4600657665878,84.5648514614863,0.83865473732805,4.40422243194808,2.89109128459084,0.462860434827506
"176","eugle-J10-1",344,"J","Eupatorium glehnii",84.6685780574164,193.257892235448,2.0156380519199,1.25880351849523,NA,0.253866047294166,"eugle-J10-1","eugle","2019-08-26","native","home",0,0,"Asteraceae","J","rgn-euch-zao1 (RCMP).csv","8/26/19","J10","Eupatorium glehnii","eugle",92.9463257560146,155.209955996421,0.782484922194595,5.37463152716925,13.1045211740812,0.563242756556801
"177","eugle-J10-2",345,"J","Eupatorium glehnii",71.108452274387,168.198261846718,0.420661331062148,0.978636946489668,NA,0.216473411561056,"eugle-J10-2","eugle","2019-09-02","native","home",0,0,"Asteraceae","J","rgn-eugl-zao2.csv","9/2/19","J10","Eupatorium glehnii","eugle",95.0851441525212,143.149146122432,0.548521134132878,5.97602630612304,7.60774150706609,0.480781470244899
"178","eugle-J10-3",346,"J","Eupatorium glehnii",53.6973569552861,109.107345813817,-0.141960969433261,1.25989502048084,NA,0.251047324227681,"eugle-J10-3","eugle","2019-09-02","native","home",0,0,"Asteraceae","J","rgn-eugl-zao3.csv","9/2/19","J10","Eupatorium glehnii","eugle",82.6316103067281,104.467408257408,0.568530739711055,8.44931625645739,5.82975301462313,0.495482685918866
"179","eugle-J10-4",347,"J","Eupatorium glehnii",75.0848096478674,177.106068708208,-0.137184910713683,1.74624133860327,NA,0.38216011850741,"eugle-J10-4","eugle","2019-09-02","native","home",0,0,"Asteraceae","J","rgn-eugl-zao4 (RCMP).csv","9/2/19","J10","Eupatorium glehnii","eugle",111.730894960894,152.077817604939,0.44405389073832,6.06816454578904,5.71460908097496,0.424558644124806
"180","eugle-J10-5",348,"J","Eupatorium glehnii",70.387962331607,185.2491595271,-0.754732734188302,1.19835325588181,NA,0.299145675775617,"eugle-J10-5","eugle","2019-09-02","native","home",0,0,"Asteraceae","J","rgn-eugl-zao5 (RCMP).csv","9/2/19","J10","Eupatorium glehnii","eugle",113.421886200078,158.715274896426,0.357269103350043,6.15838120637361,5.76955164571253,0.37494629746359
"181","eulin-J17-1",349,"J","Eupatorium lindleyanum",93.7007011856572,133.117735553617,-1.0306185099834,1.35096385078169,NA,0.169913934174951,"eulin-J17-1","eulin","2019-07-30","native","home",0,0,"Asteraceae","J","rgn-euli-ski1-1.csv","7/30/19","J17","Eupatorium lindleyanum","eulin",94.1800400371924,120.865850034124,0.565534964709399,12.2416753044734,4.9198663356782,0.495214255348513
"182","fajap-E10-1",43,"E","Fallopia japonica",123.8835887424,190.638836837678,-0.733518178094762,5.88295006023441,NA,0.581541306413881,"fajap-E10-1","fajap","2019-08-08","invader","away",0,0,"Polygonaceae","J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","fajap-E11-1",44,"E","Fallopia japonica",139.477389612503,178.496371344495,0.153584053845024,14.6563045287679,NA,1.32097149673484,"fajap-E11-1","fajap","2019-08-19","invader","away",0,0,"Polygonaceae","J","190819_f11_cem_.csv","8/19/19","E11","Fallopia japonica","fajap",83.2996849587969,151.810802661253,0.784574200640069,5.73194894120887,6.34413353945939,0.59015736767881
"184","fajap-E13-1",45,"E","Fallopia japonica",256.868863378635,204.938379649676,-2.82162592133872,117.338985633385,NA,3.02607182718171,"fajap-E13-1","fajap","2019-08-19","invader","away",0,0,"Polygonaceae","J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","fajap-E15-1",46,"E","Fallopia japonica",70.9790366275762,115.744958790653,-0.0315858092655639,1.49466788238219,NA,0.2170549368278,"fajap-E15-1","fajap","2019-09-26","invader","away",0,0,"Polygonaceae","J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","fajap-E16-1",47,"E","Fallopia japonica",75.3273814029701,124.366319578434,1.27391979403216,8.16135071009308,NA,1.24192954778289,"fajap-E16-1","fajap","2019-09-26","invader","away",0,0,"Polygonaceae","J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","fajap-E3-1",48,"E","Fallopia japonica",120.681089456279,195.728207158992,-1.31346617497845,7.65738642686056,NA,0.86712731083553,"fajap-E3-1","fajap","2019-07-04","invader","away",0,0,"Polygonaceae","J","190704_man_fallopia_.xlsx","7/4/19","E3","Fallopia japonica","fajap",78.154580497923,169.288943080472,0.691345653583264,4.31710693444335,8.34579691107891,0.547387643387222
"188","fajap-E4-1",49,"E","Fallopia japonica",129.699867653559,218.859570221939,0.35505121558315,17.0570229984405,NA,1.52937550145531,"fajap-E4-1","fajap","2019-07-29","invader","away",0,0,"Polygonaceae","J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","fajap-E43-1",50,"E","Fallopia japonica",142.652872599159,216.07676045683,-0.57409299207543,9.95140505936375,NA,0.974953521053415,"fajap-E43-1","fajap","2019-07-04","invader","away",0,0,"Polygonaceae","J","190704_grn_fallopia_.xlsx","7/4/19","E43","Fallopia japonica","fajap",91.081060682635,185.691247754545,0.722709433657298,4.87324932504933,6.74643326536237,0.551892714142348
"190","fajap-E44-1",51,"E","Fallopia japonica",149.883596444212,177.14500752248,-0.165457774955583,5.18784300704885,NA,0.358351122058837,"fajap-E44-1","fajap","2019-07-04","invader","away",0,0,"Polygonaceae","J","190704_sx_fallopia_.xlsx","7/4/19","E44","Fallopia japonica","fajap",93.1808856600985,148.351900528792,0.808034844569299,7.61815795816709,5.96090389025735,0.597675521678648
"191","fajap-E5-1",52,"E","Fallopia japonica",157.505331812295,183.014709916349,0.694972749660885,3.74253801760739,NA,0.241258817657115,"fajap-E5-1","fajap","2019-07-29","invader","away",0,0,"Polygonaceae","J","190729_f5_lab_.xlsx","7/29/19","E5","Fallopia japonica","fajap",92.4761656720942,149.099961081227,1.03949710754985,7.18094886418525,6.99528516423136,0.64893263987066
"192","fajap-E6-1",53,"E","Fallopia japonica",122.778645556947,213.01726711624,-0.311311026201742,4.89886013564211,NA,0.525311134989064,"fajap-E6-1","fajap","2019-07-29","invader","away",0,0,"Polygonaceae","J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","fajap-E8-1",54,"E","Fallopia japonica",78.3167222380167,127.860957738451,0.178092699099036,2.43994159327024,NA,0.330830817065292,"fajap-E8-1","fajap","2019-08-02","invader","away",0,0,"Polygonaceae","J","190802_F8_Nedrow_.csv","8/2/19","E8","Fallopia japonica","fajap",60.9361648589049,116.623225695636,0.814303141937039,5.27541780135928,8.53557405743134,0.604591971680903
"194","fajap-E9-1",55,"E","Fallopia japonica",85.1451438927979,112.833617341919,-0.204984691135601,3.2769052833881,NA,0.340351521789569,"fajap-E9-1","fajap","2019-08-02","invader","away",0,0,"Polygonaceae","J","190802_f9_cards_.csv","8/2/19","E9","Fallopia japonica","fajap",67.7298140397207,105.188561048928,1.00666582692398,22.3700643215767,6.85774980372431,0.699779632989738
"195","fajap-F13-1",204,"F","Fallopia japonica",158.403600680813,229.969079432249,0.43157041241574,8.64437264684504,NA,0.695763093347294,"fajap-F13-1","fajap","2019-08-15","invader","away",0,0,"Polygonaceae","J","20190815_faja_corb_.xlsx","8/15/19","F13","Fallopia japonica","fajap",145.817385106267,173.071147695766,0.583930025461176,4.93972109683357,3.06548209144456,0.374025801363717
"196","fajap-F14-1",205,"F","Fallopia japonica",99.4782494546098,119.659782486653,-0.182185082836088,6.94676479470732,NA,0.522376708641947,"fajap-F14-1","fajap","2019-07-29","invader","away",0,0,"Polygonaceae","J","20190729_faja_crec_.xlsx","7/29/19","F14","Fallopia japonica","fajap",136.599735904056,107.392122264001,0.558249821935489,7.61155294417012,2.75665295029999,0.361856235556085
"197","fajap-F16-1",206,"F","Fallopia japonica",102.31077213144,136.455417481216,0.712853573286097,8.29218648832882,NA,0.762572315422582,"fajap-F16-1","fajap","2019-08-15","invader","away",0,0,"Polygonaceae","J","20190815_faja_dolu_.xlsx","8/15/19","F16","Fallopia japonica","fajap",170.498511964885,120.91007437162,2.11103400126439,7.16956622180157,3.51539049423783,0.436289605043849
"198","fajap-F20-1",207,"F","Fallopia japonica",125.374922884927,198.104249389356,-0.571417844916128,4.04491976067964,NA,0.460931531021729,"fajap-F20-1","fajap","2019-07-17","invader","away",0,0,"Polygonaceae","J","20190717_faja_jalo_.xlsx","7/17/19","F20","Fallopia japonica","fajap",113.312879222071,162.343077867974,0.613727053445631,3.93746905398868,4.48584658426509,0.408015918316464
"199","fajap-F23-1",208,"F","Fallopia japonica",98.6479635381314,153.647012009073,1.5216721214792,4.40170541856257,NA,0.460077366820243,"fajap-F23-1","fajap","2019-08-14","invader","away",0,0,"Polygonaceae","J","20190714_faja_moha_.xlsx","8/14/19","F23","Fallopia japonica","fajap",84.1462233181407,132.800523218185,1.81112696907251,4.42464057075652,3.53522319691257,0.529605361393079
"200","fajap-F27-1",209,"F","Fallopia japonica",73.1398076541995,136.108253099247,0.901099991482333,1.86988940164045,NA,0.300721897275841,"fajap-F27-1","fajap","2020-05-26","invader","away",0,0,"Polygonaceae","J","20200526_faja_ptsj_.xlsx","5/26/20","F27","Fallopia japonica","fajap",86.5000744396314,123.524631337213,0.903767792341133,6.41037764686991,6.26451425011399,0.631385370538781
"201","fajap-F31-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20190724_faja_rsaw_.xlsx","7/25/19","F31","Fallopia japonica","fajap",87.0241971244553,43.7742360137421,0.0406264857689034,16.8688520369057,2.90549250842858,0.0617386346912228
"202","fajap-F32-1",210,"F","Fallopia japonica",147.897059282664,214.429491927598,0.615059506085692,9.84076830004519,NA,0.761864802846024,"fajap-F32-1","fajap","2019-08-14","invader","away",0,0,"Polygonaceae","J","20190714_faja_stgr_.xlsx","8/14/19","F32","Fallopia japonica","fajap",131.972722258617,169.794277957894,1.66341882381453,4.48344824659838,3.60715622542525,0.46436707162922
"203","fajap-F37-1",211,"F","Fallopia japonica",67.2039297548353,128.420899574581,-0.254090692274794,1.52751584560633,NA,0.266825258187506,"fajap-F37-1","fajap","2019-08-14","invader","away",0,0,"Polygonaceae","J","20190714_faja_sama_.xlsx","8/14/19","F37","Fallopia japonica","fajap",63.1240787988544,117.095808604663,0.598385489402073,2.07231221809217,3.45046575128525,0.351621564488694
"204","fajap-F39-1",212,"F","Fallopia japonica",171.771965487088,182.641843376371,2.18168554180393,8.3674561442748,NA,0.429740397484705,"fajap-F39-1","fajap","2019-07-16","invader","away",0,0,"Polygonaceae","J","20190716_faja_sqda_.xlsx","7/16/19","F39","Fallopia japonica","fajap",119.882770371552,146.246441073081,1.75374514479389,6.87689438883494,3.60091873001467,0.60210835221132
"205","fajap-F9-1",213,"F","Fallopia japonica",170.715789084529,178.498891561422,-0.56905157109589,11.5059531969164,NA,0.480405543692561,"fajap-F9-1","fajap","2019-08-15","invader","away",0,0,"Polygonaceae","J","20190815_faja_bove2_.xlsx","8/15/19","F9","Fallopia japonica","fajap",210.962450864647,147.924421773372,1.14299854382345,12.9473433077631,3.55251283881143,0.401494420711711
"206","fajap-F9-1",213,"F","Fallopia japonica",170.715789084529,178.498891561422,-0.56905157109589,11.5059531969164,NA,0.480405543692561,"fajap-F9-1","fajap","2019-08-15","invader","away",0,0,"Polygonaceae","J","20190815_faja_bove_.xlsx","8/15/19","F9","Fallopia japonica","fajap",145.062295856405,146.107250471426,0.816037662375784,6.70219739816555,4.08355624368837,0.414740905098254
"207","fajap-J10-1",350,"J","Fallopia japonica",102.245261605763,151.063896777848,0.678896465580976,2.63729047319467,NA,0.287296575340248,"fajap-J10-1","fajap","2019-08-07","invader","home",0,0,"Polygonaceae","J","rgn-faja-zao1.csv","8/7/19","J10","Fallopia japonica","fajap",80.4749494017205,155.518445656265,0.724644234281041,5.33933089788922,27.4385521529788,0.533297842121881
"208","fajap-J10-10",351,"J","Fallopia japonica",107.850596541203,195.936846159316,-0.997233608860832,3.64680721521471,NA,0.505142906692834,"fajap-J10-10","fajap","2019-08-26","invader","home",0,0,"Polygonaceae","J","rgn-faja-zao10.csv","8/26/19","J10","Fallopia japonica","fajap",112.569619385481,167.722179337312,0.530348082612723,5.42130940226344,7.1277998198295,0.461395224217935
"209","fajap-J10-11",352,"J","Fallopia japonica",83.3463093398576,147.860851239534,0.0097292902944505,2.38005239016421,NA,0.356729043280359,"fajap-J10-11","fajap","2019-08-26","invader","home",0,0,"Polygonaceae","J","rgn-faja-zao11.csv","8/26/19","J10","Fallopia japonica","fajap",103.257568400113,132.440895643772,0.563799978091169,7.84737196397761,6.79041851097445,0.488569940705381
"210","fajap-J10-12",353,"J","Fallopia japonica",57.9715614678137,139.022116686305,-1.70547216708618,5.12816739256062,NA,1.1162724842197,"fajap-J10-12","fajap","2019-09-02","invader","home",0,0,"Polygonaceae","J","rgn-faja-zao12.csv","9/2/19","J10","Fallopia japonica","fajap",102.907174758094,122.435911616265,0.498291148381665,10.1700366482873,6.77427976407326,0.459454206129662
"211","fajap-J10-2",354,"J","Fallopia japonica",120.8917077769,210.873921845047,-1.04353887723535,3.16753854452075,NA,0.411978092035026,"fajap-J10-2","fajap","2019-08-07","invader","home",0,0,"Polygonaceae","J","rgn-faja-zao2.csv","8/7/19","J10","Fallopia japonica","fajap",128.21599176628,174.760740851228,0.389349295906725,6.97102998281684,5.63094231008235,0.408798794375067
"212","fajap-J10-3",355,"J","Fallopia japonica",70.3370812850288,156.228262958456,0.391423875583879,5.07477954599967,NA,0.694012643619304,"fajap-J10-3","fajap","2019-08-07","invader","home",0,0,"Polygonaceae","J","rgn-faja-zao3.csv","8/7/19","J10","Fallopia japonica","fajap",75.034690576257,158.345774080317,1.04160020410684,4.29284055438489,28.2778658106397,0.587741661088831
"213","fajap-J10-4",356,"J","Fallopia japonica",104.221691097258,217.752696360922,1.74580969772148,3.86044868173028,NA,0.567684012430069,"fajap-J10-4","fajap","2019-08-07","invader","home",0,0,"Polygonaceae","J","rgn-faja-zao4.csv","8/7/19","J10","Fallopia japonica","fajap",101.734047603786,180.489469172278,1.05593669848705,4.52679947589716,20.6651602930416,0.603238670247732
"214","fajap-J10-5",357,"J","Fallopia japonica",98.1600862466534,184.410873183918,0.360589407718058,1.54359189513403,NA,0.210118776337748,"fajap-J10-5","fajap","2019-08-07","invader","home",0,0,"Polygonaceae","J","rgn-faja-zao5.csv","8/7/19","J10","Fallopia japonica","fajap",100.340738211832,168.57040257468,0.605227394610643,5.48019854257214,23.1333130356172,0.491916707657682
